"12","5","5","3","5","3","5","4","4","3","Trabalhar mais a questão pessoal, sendo menos tímida e mais segura na hora de falar","Nada","Se dedicar tanto quanto continua se dedicando"
"13","5","5","3","5","4","5","5","5","3","Trabalhar mais suas aptidões de liderança","Nada","Cumprindo as atividades, sendo proativo"
"14","5","5","4","5","5","5","5","5","5","Acho que poderia tentar inovar mais, trazer novas atividades e melhorias pra a área de desempenho","Nada","Suas atividades, conduzir os aspiras para que desempenhem suas atividades da melhor forma"
"15","5","5","5","5","5","5","5","5","5","Não sei","Nada","Continuar se dedicando e sendo proativa e responsável do jeito que é"
"16","5","5","5","5","5","5","5","5","5","Acho que o grupo de gestão como um todo, pode se tornar mais próximo da parte de projeto aeronáutico","Nada","Suas atividades"
"17","5","5","5","5","5","5","5","4","5","Se estressar menos durante as reuniões","Nada","Conduzir e integrar a equipe de gestão"
"18","5","5","5","5","5","5","5","4","4","Nada","Nada","Cumprindo suas responsabilidades, de forma eficiente e escutando todos os membros da sua área"
"19","5","5","3","5","3","5","5","5","3","Melhorar a comunicação","Nada","Cumprir suas responsabilidades"
"20","5","5","4","5","5","5","5","5","4","Nada","Nada","Cumprindo suas atividades e responsabilidades, contribuir com novas ideias"
"21","5","5","4","5","4","5","5","5","4","Contribuir com novas idéias","Nada","Comprimido suas responsabilidades"
"0","5","5","3","3","4","5","5","5","5","mais liderança","não sei","sendo competente"
"1","5","5","4","4","5","4","5","5","5","Nada","Acho que a s vezes ele se exalta e fala um pouco alto o que acaba atrapalhando as atividades dos outros membros","Cumprindo suas responsabilidades"
"2","5","5","4","5","5","5","5","3","5","Acho que alguma vezes Renata fica um pouco impaciente diante de algumas situações, acho que ela poderia melhorar isso","Impaciente","Segurando a firmes diante de todos os problemas e sendo uma ótima lider"
"3","5","4","5","5","5","4","4","5","5","Nada","Nada","Continuar sendo proativo, trazendo sua experiência de outras áreas para ajudar o projeto"
"4","5","5","4","4","4","5","5","5","5","Nada","Nada","Sendo intressado, buscar conhecer cada vez mais do assunto, tirando todas as duvidas"
"5","5","5","5","5","5","5","5","5","5","Nada","Nada","Continuar buscando conhecimento na sua área de atuação, sendo a pessoa responsável e disposta que parece ser. Alem disso, deve continuar impondo sua posição acho que ele sempre agrega bastante"
